"99年01月 6505 台塑化           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
" 99/01/04","1,259,866","103,844,612","82.40","83.20","81.80","82.40"," 0.00","887",
" 99/01/05","2,873,828","239,477,224","84.00","84.00","82.40","83.00","+0.60","1,554",
" 99/01/06","3,933,191","330,444,400","83.00","84.90","82.50","84.80","+1.80","2,018",
" 99/01/07","4,357,229","371,493,165","84.70","85.80","84.30","85.50","+0.70","2,094",
" 99/01/08","4,949,625","427,073,385","85.60","86.90","85.40","85.70","+0.20","2,116",
" 99/01/11","2,773,491","238,802,149","85.70","86.70","85.20","86.50","+0.80","966",
" 99/01/12","1,993,092","169,987,956","86.00","86.00","84.80","86.00","-0.50","959",
" 99/01/13","1,887,344","158,696,696","85.50","85.50","83.50","84.20","-1.80","926",
" 99/01/14","2,176,266","181,885,323","84.20","84.60","82.90","84.00","-0.20","928",
" 99/01/15","1,162,209","97,535,302","84.00","84.20","83.50","84.00"," 0.00","466",
" 99/01/18","1,657,087","138,136,523","83.10","84.00","82.90","83.60","-0.40","631",
" 99/01/19","1,211,987","100,710,421","84.00","84.00","82.70","83.00","-0.60","676",
" 99/01/20","1,809,769","151,064,305","83.90","84.20","82.50","84.20","+1.20","912",
" 99/01/21","1,685,432","141,581,588","84.00","84.60","83.30","84.10","-0.10","660",
" 99/01/22","2,038,324","168,796,817","83.30","83.70","82.50","82.80","-1.30","940",
" 99/01/25","1,577,224","129,007,968","82.20","82.30","81.50","82.00","-0.80","819",
" 99/01/26","3,636,398","293,768,192","82.50","82.50","80.00","80.30","-1.70","1,431",
" 99/01/27","1,296,831","104,134,302","80.30","80.90","80.00","80.90","+0.60","721",
" 99/01/28","1,430,116","116,069,567","81.40","81.80","80.90","80.90"," 0.00","684",
" 99/01/29","3,085,769","247,281,761","81.00","81.50","79.60","80.50","-0.40","1,106",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

