"10203る 4904 环肚             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/03/01","7,724,998","530,996,012","68.90","69.10","68.00","69.00","+0.30","3,646",
"102/03/04","7,037,013","481,353,687","68.50","68.80","68.00","68.70","-0.30","3,629",
"102/03/05","7,903,811","541,090,309","69.00","69.10","68.20","68.60","-0.10","2,603",
"102/03/06","7,730,381","529,370,019","68.00","69.20","67.90","69.10","+0.50","2,990",
"102/03/07","6,184,233","426,557,193","68.80","69.30","68.60","69.30","+0.20","2,168",
"102/03/08","8,679,351","606,501,954","69.00","70.60","68.80","70.40","+1.10","3,266",
"102/03/11","5,016,100","353,182,330","70.40","71.00","70.00","70.30","-0.10","2,589",
"102/03/12","5,587,751","389,743,092","70.00","70.70","69.30","69.60","-0.70","2,859",
"102/03/13","5,480,815","382,259,622","69.60","70.40","69.20","69.90","+0.30","2,148",
"102/03/14","6,389,265","445,116,690","69.70","70.00","69.20","70.00","+0.10","2,117",
"102/03/15","12,409,866","864,754,485","70.20","70.20","69.30","69.60","-0.40","1,940",
"102/03/18","4,527,290","313,061,095","69.60","69.60","68.90","69.30","-0.30","1,843",
"102/03/19","6,751,744","462,417,260","69.00","69.30","68.00","68.20","-1.10","2,653",
"102/03/20","9,887,189","665,635,133","68.30","68.30","67.00","67.30","-0.90","4,039",
"102/03/21","5,805,343","393,439,054","67.20","68.10","67.20","68.00","+0.70","2,399",
"102/03/22","4,403,143","299,534,530","68.00","68.70","67.80","68.00"," 0.00","1,653",
"102/03/25","1,484,371","101,106,997","68.00","68.40","67.90","68.20","+0.20","780",
"102/03/26","5,792,896","392,012,428","68.00","68.00","67.40","67.80","-0.40","1,931",
"102/03/27","4,092,765","277,705,337","67.80","68.00","67.60","67.90","+0.10","1,783",
"102/03/28","4,479,174","303,179,784","67.90","67.90","67.40","67.70","-0.20","1,452",
"102/03/29","3,363,135","230,641,465","68.90","68.90","68.10","68.80","+1.10","912",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

