"10411る 1326 て             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","2,151,844","161,517,700","74.20","75.40","74.10","75.40","+0.90","1,069",
"104/11/03","5,150,392","391,259,350","75.70","76.60","75.00","76.10","+0.70","3,208",
"104/11/04","7,417,107","568,598,629","76.10","77.30","75.70","76.60","+0.50","4,134",
"104/11/05","3,251,202","248,243,480","76.50","76.60","76.00","76.00","-0.60","1,482",
"104/11/06","5,301,751","392,311,214","75.60","75.80","73.40","74.00","-2.00","2,605",
"104/11/09","2,693,162","197,479,331","73.20","74.20","73.00","73.20","-0.80","1,302",
"104/11/10","4,972,055","356,039,406","72.80","72.80","71.20","71.20","-2.00","2,874",
"104/11/11","3,611,524","258,282,157","71.30","72.30","70.90","71.80","+0.60","2,605",
"104/11/12","3,078,090","220,381,330","71.50","72.10","71.00","71.50","-0.30","1,747",
"104/11/13","6,265,244","444,162,397","71.00","71.60","70.00","70.00","-1.50","3,064",
"104/11/16","3,568,040","248,626,873","69.50","70.20","69.20","69.50","-0.50","2,424",
"104/11/17","2,487,247","175,525,658","70.30","71.20","70.20","70.20","+0.70","1,613",
"104/11/18","4,314,134","301,452,732","70.40","70.70","69.50","69.50","-0.70","2,452",
"104/11/19","3,788,073","268,339,510","70.00","71.90","69.50","71.90","+2.40","2,279",
"104/11/20","2,648,422","187,037,644","71.50","71.50","70.20","70.40","-1.50","1,767",
"104/11/23","2,863,278","204,946,823","71.30","72.00","71.00","71.90","+1.50","2,342",
"104/11/24","2,347,657","167,526,073","71.80","72.00","71.00","71.30","-0.60","1,606",
"104/11/25","3,027,923","217,580,963","72.00","72.30","71.30","72.30","+1.00","2,029",
"104/11/26","4,640,440","341,486,130","72.90","74.00","72.80","73.80","+1.50","2,988",
"104/11/27","2,621,869","189,191,605","73.00","73.60","71.60","71.60","-2.20","1,568",
"104/11/30","12,826,048","900,337,026","70.60","70.90","69.50","70.60","-1.00","3,792",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

