"10310る 5522 环动             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/10/01","1,219,718","43,131,451","35.20","35.70","35.10","35.70","-0.15","795",
"103/10/02","1,099,077","38,728,633","35.20","35.35","35.10","35.20","-0.50","771",
"103/10/03","1,275,512","44,820,974","35.20","35.50","34.80","35.45","+0.25","850",
"103/10/06","931,214","32,563,256","35.40","35.40","34.90","35.00","-0.45","652",
"103/10/07","1,044,184","36,177,948","34.80","34.90","34.50","34.50","-0.50","706",
"103/10/08","1,305,156","45,703,121","34.20","35.50","34.15","35.05","+0.55","922",
"103/10/09","803,150","28,212,081","35.15","35.40","35.00","35.15","+0.10","507",
"103/10/13","1,829,793","62,436,262","35.00","35.00","33.70","33.70","-1.45","1,187",
"103/10/14","992,839","32,935,159","33.00","33.45","33.00","33.15","-0.55","630",
"103/10/15","1,666,794","54,655,952","33.15","33.20","32.25","32.45","-0.70","1,093",
"103/10/16","2,030,295","63,999,040","32.25","32.25","30.70","31.80","-0.65","1,225",
"103/10/17","6,657,482","199,851,299","31.50","31.80","29.60","29.60","-2.20","1,554",
"103/10/20","3,260,951","100,817,504","30.50","31.20","30.50","30.90","+1.30","1,704",
"103/10/21","1,068,530","32,962,936","30.90","31.05","30.75","30.80","-0.10","680",
"103/10/22","1,999,000","61,281,999","31.00","31.10","30.40","30.55","-0.25","1,296",
"103/10/23","1,610,066","49,417,996","30.40","30.95","30.40","30.90","+0.35","1,047",
"103/10/24","3,003,189","90,498,255","30.90","30.95","29.65","29.90","-1.00","1,815",
"103/10/27","1,990,044","58,988,257","30.00","30.00","29.50","29.50","-0.40","1,028",
"103/10/28","2,710,666","80,255,509","29.65","29.85","29.50","29.55","+0.05","1,960",
"103/10/29","2,186,994","65,607,567","29.70","30.45","29.65","30.30","+0.75","1,667",
"103/10/30","1,756,821","52,583,884","30.05","30.10","29.70","30.10","-0.20","1,290",
"103/10/31","1,992,600","59,687,657","30.00","30.20","29.85","30.10"," 0.00","1,350",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

