"105年03月 2542 興富發           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/03/01","4,720,142","157,693,111","33.00","33.75","32.70","33.30","+0.40","2,690",
"105/03/02","5,722,182","193,082,833","34.00","34.00","33.45","33.80","+0.50","2,595",
"105/03/03","15,438,580","549,332,708","34.25","37.00","34.05","36.60","+2.80","7,609",
"105/03/04","15,879,317","600,055,496","37.40","38.45","37.15","38.00","+1.40","7,892",
"105/03/07","16,797,178","666,259,222","38.90","40.50","38.75","39.60","+1.60","8,334",
"105/03/08","13,383,125","527,844,924","39.90","40.25","38.85","39.50","-0.10","6,207",
"105/03/09","9,298,693","369,550,924","39.20","40.30","39.20","39.90","+0.40","4,228",
"105/03/10","5,748,881","229,270,735","40.00","40.10","39.60","39.85","-0.05","2,863",
"105/03/11","5,970,105","238,185,012","40.00","40.05","39.65","39.85"," 0.00","2,703",
"105/03/14","5,592,121","221,388,425","40.00","40.05","39.25","39.50","-0.35","2,975",
"105/03/15","13,803,274","516,607,452","39.30","39.50","36.10","36.75","-2.75","6,712",
"105/03/16","10,882,526","419,984,947","37.35","39.65","37.20","39.00","+2.25","5,563",
"105/03/17","9,564,541","376,096,132","39.85","40.50","38.25","39.00"," 0.00","4,987",
"105/03/18","23,857,502","952,145,671","39.40","40.30","39.20","39.95","+0.95","7,597",
"105/03/21","7,779,292","309,856,823","40.15","40.15","39.30","39.90","-0.05","3,717",
"105/03/22","6,695,840","267,234,799","39.90","40.20","39.65","39.90"," 0.00","2,862",
"105/03/23","17,795,152","732,907,532","40.00","42.50","39.85","41.10","+1.20","8,487",
"105/03/24","8,729,316","357,278,378","41.15","41.50","40.60","40.90","-0.20","4,378",
"105/03/25","17,462,845","784,264,896","44.95","44.95","44.25","44.95","+4.05","6,303",
"105/03/28","31,147,627","1,496,034,833","49.00","49.00","47.00","47.20","+2.25","14,520",
"105/03/29","16,679,295","782,605,146","47.20","47.95","45.60","47.20"," 0.00","8,837",
"105/03/30","11,708,244","558,427,474","47.60","48.05","47.30","47.50","+0.30","5,677",
"105/03/31","8,542,198","403,718,699","47.90","47.90","47.00","47.00","-0.50","4,387",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

