"10301る 2454 羛祇           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/01/02","4,014,071","1,783,155,811","445.00","447.50","441.00","441.00","-2.50","2,040",
"103/01/03","3,797,092","1,661,725,541","443.00","443.00","433.00","435.50","-5.50","2,559",
"103/01/06","3,262,604","1,418,148,110","435.50","438.00","431.50","431.50","-4.00","2,444",
"103/01/07","12,243,610","5,162,336,420","430.00","430.50","418.50","418.50","-13.00","8,024",
"103/01/08","15,951,664","6,554,313,610","418.50","418.50","402.00","407.00","-11.50","10,869",
"103/01/09","9,036,190","3,722,525,850","409.00","415.00","407.50","412.00","+5.00","6,003",
"103/01/10","7,448,302","3,104,517,454","415.00","419.00","413.00","417.00","+5.00","4,833",
"103/01/13","5,248,329","2,201,252,544","420.00","422.00","415.50","415.50","-1.50","3,846",
"103/01/14","5,670,059","2,351,829,044","415.00","417.00","413.00","415.50"," 0.00","3,749",
"103/01/15","11,038,985","4,605,938,305","415.00","420.00","412.50","419.00","+3.50","5,392",
"103/01/16","5,644,200","2,368,120,100","420.00","423.00","417.00","418.00","-1.00","3,583",
"103/01/17","2,522,483","1,051,125,928","418.00","420.00","415.00","415.00","-3.00","1,819",
"103/01/20","5,288,382","2,169,979,002","415.00","417.00","407.00","410.00","-5.00","3,949",
"103/01/21","17,348,374","6,811,188,108","402.00","402.00","386.00","388.00","-22.00","11,575",
"103/01/22","10,353,972","4,095,603,300","385.00","401.00","384.00","399.00","+11.00","7,326",
"103/01/23","5,732,393","2,308,705,699","400.00","405.50","400.00","402.00","+3.00","4,021",
"103/01/24","4,129,329","1,672,823,903","404.00","407.50","401.00","407.50","+5.50","2,689",
"103/01/27","8,016,724","3,213,365,048","403.50","406.50","396.50","400.50","-7.00","5,327",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

