"104年12月 1301 台塑             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/12/01","6,733,343","505,176,481","74.40","75.60","74.10","75.60","+1.90","3,424",
"104/12/02","5,446,780","412,670,439","75.00","76.20","75.00","75.30","-0.30","2,995",
"104/12/03","6,371,927","482,563,183","74.80","76.20","74.60","75.80","+0.50","3,694",
"104/12/04","5,019,977","374,314,275","74.90","75.10","74.10","74.80","-1.00","3,130",
"104/12/07","6,556,885","493,708,229","75.30","77.00","74.20","74.50","-0.30","3,206",
"104/12/08","7,564,385","554,451,740","74.20","74.50","72.90","72.90","-1.60","3,768",
"104/12/09","6,527,315","475,891,449","72.90","73.50","72.70","72.90"," 0.00","2,746",
"104/12/10","9,112,594","658,410,168","72.10","72.80","71.50","72.20","-0.70","3,252",
"104/12/11","7,855,932","565,884,504","72.50","72.50","71.60","72.00","-0.20","2,492",
"104/12/14","4,149,617","294,295,451","71.10","71.30","69.80","71.30","-0.70","1,767",
"104/12/15","8,724,548","618,710,275","71.90","72.70","70.10","70.50","-0.80","4,229",
"104/12/16","4,856,167","345,507,157","71.80","71.80","70.70","71.10","+0.60","2,614",
"104/12/17","6,701,650","483,697,316","71.40","72.80","71.30","72.80","+1.70","3,243",
"104/12/18","8,100,980","586,199,735","72.30","72.80","71.80","72.80"," 0.00","2,435",
"104/12/21","3,556,136","256,105,405","71.30","72.40","71.30","72.40","-0.40","1,768",
"104/12/22","4,004,978","291,872,390","72.50","73.20","72.10","73.00","+0.60","2,147",
"104/12/23","2,568,582","186,817,888","73.20","73.30","72.40","72.80","-0.20","1,213",
"104/12/24","4,199,892","307,956,989","73.50","73.80","73.00","73.40","+0.60","1,922",
"104/12/25","2,926,835","214,627,346","73.80","74.00","73.00","73.10","-0.30","1,193",
"104/12/28","3,476,491","256,760,218","73.50","74.20","73.20","74.00","+0.90","1,747",
"104/12/29","3,192,185","233,143,474","73.50","74.00","72.80","72.90","-1.10","1,731",
"104/12/30","3,893,033","284,758,497","73.30","73.50","72.30","73.50","+0.60","1,111",
"104/12/31","9,875,030","738,547,939","73.00","77.00","71.80","77.00","+3.50","2,527",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

