"107年06月 5522 遠雄             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/06/01","417,060","14,047,537","33.55","33.80","33.55","33.80","+0.25","275",
"107/06/04","913,481","30,950,624","34.00","34.00","33.75","33.85","+0.05","525",
"107/06/05","570,530","19,414,771","33.95","34.10","33.95","34.10","+0.25","396",
"107/06/06","1,054,099","36,205,565","34.10","34.50","34.10","34.50","+0.40","678",
"107/06/07","807,200","27,775,817","34.60","34.70","34.30","34.30","-0.20","533",
"107/06/08","643,816","22,065,150","34.30","34.50","34.10","34.20","-0.10","420",
"107/06/11","602,678","20,400,631","34.20","34.20","33.70","33.70","-0.50","378",
"107/06/12","664,156","22,252,548","33.70","33.70","33.35","33.45","-0.25","439",
"107/06/13","330,541","11,058,835","33.45","33.60","33.35","33.40","-0.05","222",
"107/06/14","403,272","13,433,446","33.60","33.60","33.20","33.20","-0.20","290",
"107/06/15","506,715","16,834,374","33.30","33.35","33.20","33.20"," 0.00","327",
"107/06/19","415,572","13,769,153","33.20","33.25","33.00","33.25","+0.05","312",
"107/06/20","557,796","18,403,034","33.20","33.20","32.90","32.95","-0.30","377",
"107/06/21","325,100","10,700,090","32.95","33.00","32.85","32.85","-0.10","275",
"107/06/22","704,483","22,980,385","32.85","32.85","32.50","32.70","-0.15","436",
"107/06/25","756,014","24,549,651","32.75","32.75","32.25","32.35","-0.35","478",
"107/06/26","805,010","25,706,573","32.15","32.20","31.70","31.95","-0.40","561",
"107/06/27","447,352","14,419,619","32.00","32.30","32.00","32.25","+0.30","277",
"107/06/28","643,100","20,603,290","32.25","32.25","31.95","31.95","-0.30","457",
"107/06/29","747,672","24,048,273","32.20","32.50","31.85","32.40","+0.45","416",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

