"10409る 2912 参禬           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","1,588,272","333,141,978","215.00","215.00","208.00","208.00","-9.50","1,219",
"104/09/02","1,299,178","273,078,558","208.00","212.00","207.00","212.00","+4.00","818",
"104/09/03","1,084,392","227,959,118","212.50","213.00","208.50","208.50","-3.50","844",
"104/09/04","1,870,084","380,701,136","206.50","206.50","201.50","201.50","-7.00","1,474",
"104/09/07","1,523,398","307,174,686","200.00","203.50","200.00","201.50"," 0.00","972",
"104/09/08","713,755","145,728,275","201.50","205.00","201.50","204.00","+2.50","535",
"104/09/09","1,500,992","312,415,328","207.00","209.50","207.00","207.50","+3.50","1,077",
"104/09/10","830,243","172,141,530","206.00","208.50","206.00","207.00","-0.50","628",
"104/09/11","651,426","134,822,682","205.00","208.00","205.00","207.00"," 0.00","539",
"104/09/14","826,990","171,149,920","207.00","208.00","206.00","208.00","+1.00","580",
"104/09/15","833,433","172,491,844","208.00","208.50","206.00","207.00","-1.00","742",
"104/09/16","1,514,326","313,105,140","207.00","207.50","206.00","207.00"," 0.00","1,017",
"104/09/17","1,185,255","247,261,295","208.00","210.00","207.00","208.00","+1.00","967",
"104/09/18","1,674,650","350,568,500","209.00","211.00","208.00","208.00"," 0.00","1,146",
"104/09/21","1,353,466","279,577,462","207.50","208.50","205.50","206.50","-1.50","1,093",
"104/09/22","1,099,895","228,858,497","206.50","210.00","206.50","210.00","+3.50","912",
"104/09/23","1,091,305","225,641,635","208.00","208.50","205.50","206.50","-3.50","852",
"104/09/24","793,016","162,659,264","208.00","208.00","203.00","203.00","-3.50","613",
"104/09/25","786,397","160,447,488","204.00","205.50","203.00","203.50","+0.50","692",
"104/09/30","2,662,148","546,371,783","201.00","208.00","201.00","205.00","+1.50","1,335",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

