"104年03月 2542 興富發           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/03/02","2,652,393","177,180,068","66.90","67.40","66.50","66.60","-0.30","1,562",
"104/03/03","2,617,676","172,646,168","66.50","66.80","65.70","65.70","-0.90","1,756",
"104/03/04","2,510,606","163,978,716","65.20","65.60","65.10","65.40","-0.30","1,566",
"104/03/05","1,827,655","119,651,756","65.40","65.70","65.00","65.30","-0.10","1,130",
"104/03/06","1,420,778","93,184,153","65.40","65.80","65.30","65.60","+0.30","957",
"104/03/09","1,345,428","88,458,151","65.60","66.00","65.40","65.80","+0.20","906",
"104/03/10","3,792,415","251,822,445","65.90","66.90","65.70","66.50","+0.70","2,584",
"104/03/11","2,839,241","189,334,306","66.30","67.70","66.00","66.00","-0.50","1,806",
"104/03/12","3,213,722","214,248,007","66.30","67.20","66.10","67.10","+1.10","1,891",
"104/03/13","2,602,789","174,031,538","67.60","67.60","66.60","66.60","-0.50","1,338",
"104/03/16","2,525,419","168,208,094","66.60","66.90","66.40","66.70","+0.10","1,295",
"104/03/17","5,962,721","403,805,807","66.90","68.50","66.90","67.10","+0.40","2,959",
"104/03/18","5,981,020","405,562,232","67.20","68.60","66.90","68.60","+1.50","3,318",
"104/03/19","11,144,619","778,893,047","69.50","71.00","68.90","70.50","+1.90","5,414",
"104/03/20","11,089,245","773,043,993","70.30","70.50","68.90","70.50"," 0.00","5,492",
"104/03/23","6,043,323","427,145,053","71.00","71.50","70.10","70.70","+0.20","3,180",
"104/03/24","5,784,862","410,046,702","70.80","71.40","70.30","71.20","+0.50","2,933",
"104/03/25","3,755,370","264,795,567","70.80","71.10","70.20","70.30","-0.90","2,054",
"104/03/26","3,828,278","270,293,349","69.90","71.00","69.70","70.90","+0.60","1,981",
"104/03/27","3,037,467","215,867,457","71.20","71.30","70.90","71.10","+0.20","1,672",
"104/03/30","5,067,134","364,750,148","71.80","72.50","71.40","72.10","+1.00","2,679",
"104/03/31","7,316,933","537,091,829","72.90","74.00","72.50","74.00","+1.90","3,817",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

