"9908る 2385 竤             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/08/02","3,457,502","247,755,038","71.00","72.30","70.80","71.60","+1.50","1,921",
" 99/08/03","3,599,288","256,917,276","72.00","72.20","70.70","71.90","+0.30","2,055",
" 99/08/04","1,889,873","135,523,256","71.90","72.00","71.00","72.00","+0.10","922",
" 99/08/05","2,522,074","181,274,531","72.30","72.90","71.00","72.10","+0.10","1,325",
" 99/08/06","2,808,912","201,620,928","72.00","72.10","71.30","71.80","-0.30","737",
" 99/08/09","2,685,498","192,536,407","71.80","72.20","71.20","71.20","-0.60","965",
" 99/08/10","2,386,562","169,390,182","71.20","71.70","70.70","70.70","-0.50","1,083",
" 99/08/11","4,704,033","324,797,977","70.10","70.50","68.00","69.10","-1.60","2,545",
" 99/08/12","8,780,055","581,912,271","68.30","68.40","65.40","66.30","-2.80","3,758",
" 99/08/13","8,112,788","532,510,984","65.70","66.50","65.10","65.50","-0.80","3,804",
" 99/08/16","7,764,559","504,485,235","65.50","65.60","64.50","64.50","-1.00","2,900",
" 99/08/17","4,117,380","268,475,989","64.60","65.70","64.60","64.90","+0.40","2,112",
" 99/08/18","6,157,687","404,672,609","65.80","66.30","65.00","65.80","+0.90","2,824",
" 99/08/19","7,159,894","477,734,402","65.80","67.30","65.70","66.90","+1.10","3,641",
" 99/08/20","9,150,733","622,254,944","66.90","68.90","66.30","68.00","+1.10","4,063",
" 99/08/23","5,115,144","343,242,683","68.00","68.20","66.40","66.60","-1.40","2,618",
" 99/08/24","5,076,098","333,291,016","66.80","66.80","65.20","65.30","-1.30","2,383",
" 99/08/25","8,580,101","546,065,312","64.90","64.90","62.40","62.80","-2.50","4,602",
" 99/08/26","7,685,894","481,413,237","62.80","63.50","61.40","61.40","-1.40","3,995",
" 99/08/27","4,166,687","254,760,228","61.20","62.00","60.30","60.80","-0.60","2,249",
" 99/08/30","7,628,764","471,327,304","62.10","63.00","61.00","61.10","+0.30","4,142",
" 99/08/31","9,875,982","571,840,042","60.80","60.80","57.00","57.50","-3.60","4,678",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

