"10201る 1326 て             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/01/02","5,185,118","389,920,050","75.20","75.50","74.70","75.40","+0.40","2,332",
"102/01/03","8,617,773","662,662,312","75.80","77.80","75.60","77.80","+2.40","3,604",
"102/01/04","10,284,848","801,736,180","77.50","78.60","76.30","78.60","+0.80","4,636",
"102/01/07","6,814,808","531,033,424","78.50","78.50","77.20","78.50","-0.10","2,943",
"102/01/08","4,540,705","355,016,090","77.50","78.50","77.40","78.40","-0.10","2,281",
"102/01/09","3,707,807","288,920,485","78.30","78.30","77.60","77.60","-0.80","1,720",
"102/01/10","9,183,024","722,095,441","78.00","79.60","77.60","77.80","+0.20","3,634",
"102/01/11","2,977,808","233,608,171","78.20","79.00","78.00","78.60","+0.80","1,768",
"102/01/14","4,223,487","326,966,734","77.90","77.90","76.50","77.50","-1.10","2,008",
"102/01/15","5,453,916","423,160,262","77.50","78.10","77.30","78.10","+0.60","2,388",
"102/01/16","3,636,934","283,001,181","78.10","78.10","77.40","77.80","-0.30","2,144",
"102/01/17","11,096,037","864,476,661","78.00","78.10","77.60","78.00","+0.20","1,956",
"102/01/18","4,318,469","338,186,148","78.10","79.00","77.90","79.00","+1.00","1,748",
"102/01/21","5,750,749","455,363,175","79.20","80.00","78.20","80.00","+1.00","2,504",
"102/01/22","4,830,237","382,696,249","79.50","80.00","78.50","80.00"," 0.00","1,994",
"102/01/23","3,610,950","284,592,970","79.90","79.90","78.20","79.00","-1.00","1,795",
"102/01/24","2,565,239","200,649,580","79.50","79.50","77.60","77.90","-1.10","1,380",
"102/01/25","5,823,973","446,697,521","77.10","77.50","75.90","77.40","-0.50","2,835",
"102/01/28","2,543,727","197,032,758","77.30","78.00","77.00","77.80","+0.40","1,174",
"102/01/29","2,878,228","224,641,784","77.80","78.40","77.60","78.40","+0.60","1,540",
"102/01/30","5,616,598","444,102,999","78.60","79.70","78.30","79.70","+1.30","2,465",
"102/01/31","7,104,552","565,932,430","79.90","80.20","78.70","80.20","+0.50","2,579",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

