"107年10月 2912 統一超           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/10/01","493,682","177,224,020","359.00","361.50","357.50","357.50","-1.00","499",
"107/10/02","1,117,625","393,278,500","357.00","357.00","348.50","354.00","-3.50","973",
"107/10/03","509,317","180,469,185","354.00","355.00","352.00","355.00","+1.00","510",
"107/10/04","2,713,887","925,011,080","352.50","353.00","335.00","335.00","-20.00","2,347",
"107/10/05","1,533,063","517,060,294","335.50","342.00","332.00","335.50","+0.50","1,437",
"107/10/08","1,388,399","463,514,362","335.00","338.00","326.50","338.00","+2.50","1,264",
"107/10/09","1,362,101","469,803,446","340.00","347.00","340.00","346.00","+8.00","1,219",
"107/10/11","4,179,752","1,338,097,396","331.50","331.50","316.00","319.00","-27.00","3,290",
"107/10/12","2,937,599","954,660,920","321.00","330.50","321.00","330.50","+11.50","2,179",
"107/10/15","2,237,719","745,263,365","330.50","335.00","330.50","333.50","+3.00","1,737",
"107/10/16","1,414,077","469,681,641","335.50","337.50","325.50","333.00","-0.50","1,403",
"107/10/17","1,160,282","382,750,496","333.00","336.00","326.00","326.00","-7.00","1,163",
"107/10/18","2,048,778","679,956,950","327.00","335.00","327.00","335.00","+9.00","1,770",
"107/10/19","3,507,304","1,175,324,840","334.50","337.00","332.00","335.00"," 0.00","1,657",
"107/10/22","714,915","238,328,130","334.00","335.00","332.00","334.00","-1.00","627",
"107/10/23","1,081,976","356,716,828","334.00","334.00","327.50","329.50","-4.50","816",
"107/10/24","2,044,620","683,826,220","329.50","338.00","329.50","338.00","+8.50","1,749",
"107/10/25","1,941,190","655,174,220","334.00","339.50","332.50","338.00"," 0.00","1,410",
"107/10/26","1,730,507","588,089,401","339.50","343.00","336.50","343.00","+5.00","1,186",
"107/10/29","2,153,755","734,641,916","342.00","344.00","336.50","338.00","-5.00","1,226",
"107/10/30","1,418,647","490,606,170","341.00","349.00","340.00","346.50","+8.50","1,260",
"107/10/31","1,699,452","592,532,748","346.00","350.00","346.00","349.00","+2.50","1,118",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

