"103年10月 2451 創見             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"103/10/01","373,330","37,538,530","102.00","102.00","99.30","99.70","-1.30","300",
"103/10/02","421,549","42,404,498","99.00","102.00","99.00","102.00","+2.30","409",
"103/10/03","125,480","12,641,240","101.00","102.00","100.00","100.50","-1.50","112",
"103/10/06","200,472","20,016,500","99.50","100.50","99.30","100.50"," 0.00","196",
"103/10/07","300,563","30,236,563","100.50","101.50","99.30","101.50","+1.00","299",
"103/10/08","544,358","55,409,158","101.00","102.50","100.50","101.50"," 0.00","466",
"103/10/09","439,537","44,185,700","101.50","102.00","100.00","100.50","-1.00","325",
"103/10/13","504,890","49,829,496","98.00","100.50","97.00","98.10","-2.40","319",
"103/10/14","199,400","19,825,259","98.10","100.00","98.10","100.00","+1.90","177",
"103/10/15","538,719","53,985,300","100.00","101.00","99.00","100.00"," 0.00","411",
"103/10/16","546,850","53,001,618","99.00","100.00","96.10","96.30","-3.70","464",
"103/10/17","1,106,798","105,267,845","96.00","97.00","93.90","95.30","-1.00","548",
"103/10/20","285,559","27,831,228","95.50","98.70","95.50","96.90","+1.60","224",
"103/10/21","369,438","35,358,702","96.70","97.90","95.00","95.00","-1.90","363",
"103/10/22","806,353","77,326,291","95.90","97.50","95.00","96.20","+1.20","629",
"103/10/23","282,500","27,236,849","97.00","97.20","95.60","97.20","+1.00","264",
"103/10/24","509,511","49,470,018","98.00","98.00","96.20","97.70","+0.50","423",
"103/10/27","285,246","27,895,056","98.00","98.50","97.20","97.70"," 0.00","221",
"103/10/28","660,519","66,132,300","98.40","101.00","98.40","101.00","+3.30","551",
"103/10/29","583,956","59,457,532","102.00","103.00","101.00","102.00","+1.00","457",
"103/10/30","234,825","23,727,000","102.00","102.00","100.50","101.00","-1.00","187",
"103/10/31","231,614","23,637,128","101.00","102.50","100.50","102.50","+1.50","194",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

