"106年11月 8046 南電             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/11/01","3,575,423","100,402,356","27.40","28.60","27.40","27.75","+0.45","1,514",
"106/11/02","1,743,173","48,887,794","27.75","28.30","27.75","28.00","+0.25","726",
"106/11/03","1,379,831","38,373,318","28.10","28.25","27.55","28.00"," 0.00","593",
"106/11/06","1,111,029","31,270,712","28.00","28.50","27.85","28.00"," 0.00","493",
"106/11/07","1,283,101","35,537,016","28.10","28.10","27.50","27.60","-0.40","466",
"106/11/08","6,378,060","183,989,868","27.65","29.45","27.65","28.80","+1.20","2,500",
"106/11/09","3,986,494","115,308,075","28.85","29.80","27.80","28.20","-0.60","1,812",
"106/11/10","1,217,062","34,264,142","28.20","28.55","27.70","28.45","+0.25","663",
"106/11/13","2,333,860","64,178,170","27.85","28.00","27.05","27.10","-1.35","964",
"106/11/14","1,571,344","41,828,800","27.30","27.30","26.30","26.50","-0.60","657",
"106/11/15","1,831,591","47,324,795","26.50","26.55","25.50","25.70","-0.80","923",
"106/11/16","1,179,190","30,314,909","25.40","26.00","25.40","25.75","+0.05","516",
"106/11/17","1,293,206","33,339,442","26.00","26.05","25.50","25.60","-0.15","469",
"106/11/20","1,053,303","26,726,720","25.60","25.60","25.10","25.55","-0.05","422",
"106/11/21","973,659","25,131,481","25.60","26.10","25.60","25.75","+0.20","494",
"106/11/22","1,061,891","27,524,830","26.20","26.20","25.75","25.80","+0.05","555",
"106/11/23","631,216","16,227,814","26.00","26.00","25.60","25.70","-0.10","311",
"106/11/24","911,571","23,745,759","25.80","26.35","25.80","26.05","+0.35","458",
"106/11/27","429,532","11,240,182","26.20","26.30","26.05","26.20","+0.15","248",
"106/11/28","762,900","19,747,629","26.20","26.20","25.65","25.70","-0.50","381",
"106/11/29","621,304","15,987,875","25.80","26.00","25.50","25.75","+0.05","317",
"106/11/30","657,056","16,782,270","25.50","25.80","25.35","25.35","-0.40","336",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

