"10407る 2301 腳           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","5,234,565","186,768,435","35.75","35.95","35.40","35.70","-0.50","2,517",
"104/07/02","3,574,164","128,521,567","35.60","36.10","35.60","36.00","+0.30","1,858",
"104/07/03","2,495,765","89,532,850","35.75","36.10","35.55","36.00"," 0.00","1,192",
"104/07/06","2,624,420","93,499,058","35.60","36.00","35.45","35.75","-0.25","1,071",
"104/07/07","3,946,137","142,254,832","35.80","36.30","35.80","36.25","+0.50","2,149",
"104/07/08","6,705,940","237,514,562","35.90","35.90","35.25","35.30","-0.95","2,607",
"104/07/09","7,438,903","258,858,973","35.00","35.35","34.30","35.25","-0.05","2,684",
"104/07/13","5,889,561","205,140,031","34.80","35.15","34.55","34.90","-0.35","3,384",
"104/07/14","4,894,091","173,082,513","35.05","35.80","34.85","35.55","+0.65","2,650",
"104/07/15","4,816,764","173,460,558","35.95","36.30","35.65","35.95","+0.40","2,572",
"104/07/16","2,641,301","94,799,809","36.00","36.20","35.55","36.00","+0.05","1,485",
"104/07/17","3,137,323","113,209,978","36.00","36.20","35.80","36.20","+0.20","1,432",
"104/07/20","2,893,557","103,277,974","36.30","36.40","35.30","35.35","-0.85","1,798",
"104/07/21","9,618,919","358,673,158","36.60","38.40","36.50","37.40","+2.05","4,871",
"104/07/22","5,712,551","205,977,636","37.00","37.15","36.50","36.50","-0.90","2,599",
"104/07/23","4,111,247","151,318,055","36.50","37.10","36.50","36.70","+0.20","2,623",
"104/07/24","3,629,523","130,138,217","36.70","36.70","35.60","35.60","-1.10","2,282",
"104/07/27","3,948,132","139,892,130","35.55","35.85","35.05","35.05","-0.55","2,161",
"104/07/28","4,888,584","170,756,703","35.55","35.55","34.75","34.75","-0.30","2,858",
"104/07/29","3,297,549","114,439,435","34.75","35.00","34.50","34.70","-0.05","1,644",
"104/07/30","3,241,013","113,521,555","34.55","35.35","34.50","35.05","+0.35","2,074",
"104/07/31","5,828,293","202,347,286","34.85","35.00","34.50","34.70","-0.35","2,499",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

