"106年07月 2542 興富發           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/07/03","2,305,328","116,521,185","50.40","50.70","50.20","50.60","+0.20","1,042",
"106/07/04","2,845,591","145,332,641","50.60","51.60","50.50","51.00","+0.40","1,553",
"106/07/05","2,506,133","127,893,883","51.30","51.40","50.60","51.30","+0.30","1,259",
"106/07/06","3,034,286","154,117,235","51.30","51.30","50.70","50.70","-0.60","1,020",
"106/07/07","1,552,796","78,339,208","50.60","50.60","50.40","50.40","-0.30","1,050",
"106/07/10","1,882,924","94,718,859","50.50","50.60","50.20","50.30","-0.10","1,179",
"106/07/11","2,557,620","128,689,767","50.20","50.50","50.20","50.40","+0.10","1,551",
"106/07/12","6,671,942","336,500,976","50.50","50.60","50.20","50.40"," 0.00","1,204",
"106/07/13","3,407,863","172,179,297","50.50","50.70","50.40","50.50","+0.10","874",
"106/07/14","2,929,714","148,237,301","50.60","50.80","50.40","50.60","+0.10","898",
"106/07/17","1,243,832","63,151,567","50.70","50.90","50.70","50.80","+0.20","838",
"106/07/18","1,812,000","92,051,992","50.80","50.90","50.70","50.70","-0.10","725",
"106/07/19","1,982,276","100,445,251","50.70","50.80","50.60","50.70"," 0.00","1,179",
"106/07/20","1,762,472","89,126,330","50.70","50.80","50.50","50.50","-0.20","987",
"106/07/21","1,126,084","56,863,437","50.50","50.60","50.40","50.50"," 0.00","536",
"106/07/24","1,875,767","94,519,289","50.50","50.50","50.30","50.50"," 0.00","867",
"106/07/25","2,313,568","116,664,876","50.40","50.60","50.30","50.50"," 0.00","1,049",
"106/07/26","3,437,059","173,092,652","50.50","50.50","50.20","50.20","-0.30","1,753",
"106/07/27","2,284,998","115,115,694","50.20","50.50","50.20","50.40","+0.20","936",
"106/07/28","1,704,540","85,613,297","50.30","50.40","50.10","50.20","-0.20","947",
"106/07/31","2,672,728","133,795,265","50.40","50.40","50.00","50.00","-0.20","1,325",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

