"10107る 2324 く腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/07/02","7,797,349","212,006,796","27.40","27.45","27.00","27.40","+0.05","2,921",
"101/07/03","8,275,558","228,076,456","27.50","27.85","27.25","27.70","+0.30","3,231",
"101/07/04","6,717,673","187,736,657","28.10","28.10","27.75","27.95","+0.25","2,507",
"101/07/05","4,678,301","131,466,840","28.25","28.30","28.00","28.00","+0.05","2,152",
"101/07/06","6,815,753","191,710,042","28.40","28.40","27.95","28.25","+0.25","1,913",
"101/07/09","5,764,309","162,030,656","27.90","28.30","27.90","28.05","-0.20","1,712",
"101/07/10","6,977,794","196,416,782","28.35","28.40","28.00","28.00","-0.05","2,281",
"101/07/11","11,937,833","325,975,465","27.80","27.95","27.00","27.20","-0.80","4,599",
"101/07/12","7,432,230","201,374,077","27.20","27.40","27.00","27.00","-0.20","2,958",
"101/07/13","3,386,542","91,883,325","26.80","27.30","26.80","27.20","+0.20","1,708",
"101/07/16","4,786,104","129,494,708","27.30","27.45","26.95","27.15","-0.05","1,194",
"101/07/17","7,491,719","202,357,654","27.15","27.40","26.70","27.15"," 0.00","2,556",
"101/07/18","13,047,879","344,985,241","27.00","27.00","26.15","26.15","-1.00","5,401",
"101/07/19","14,345,384","385,388,076","26.55","27.15","26.45","26.90","+0.75","4,344",
"101/07/20","11,218,445","301,102,965","27.00","27.15","26.50","27.15","+0.25","3,353",
"101/07/23","7,483,870","198,594,835","26.70","26.85","26.35","26.85","-0.30","2,271",
"101/07/24","7,432,208","200,309,934","26.80","27.05","26.60","27.05","+0.20","2,406",
"101/07/25","7,513,164","202,894,578","26.75","27.35","26.55","27.05"," 0.00","2,598",
"101/07/26","4,954,024","132,862,730","27.10","27.20","26.70","26.70","-0.35","1,714",
"101/07/27","6,564,874","179,088,021","27.10","27.55","26.95","27.55","+0.85","2,668",
"101/07/30","6,646,327","185,258,560","27.90","28.15","27.60","27.75","+0.20","2,626",
"101/07/31","13,357,876","374,330,978","27.60","28.30","27.45","28.20","+0.45","3,291",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

