"104年05月 2542 興富發           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/05/04","2,216,606","178,918,874","80.50","80.90","80.40","80.90","+0.70","1,381",
"104/05/05","2,036,779","164,051,639","81.00","81.20","80.20","80.50","-0.40","1,445",
"104/05/06","2,414,521","193,473,763","80.50","80.60","79.60","80.10","-0.40","1,929",
"104/05/07","2,199,425","174,502,319","79.60","79.90","78.60","78.70","-1.40","1,448",
"104/05/08","2,216,678","175,061,078","79.00","79.30","78.60","78.90","+0.20","1,302",
"104/05/11","2,370,576","188,859,425","80.00","80.20","79.10","79.70","+0.80","1,515",
"104/05/12","2,053,403","163,194,637","79.80","79.80","78.80","79.30","-0.40","1,658",
"104/05/13","2,598,905","204,525,825","79.50","79.50","78.30","78.50","-0.80","1,994",
"104/05/14","3,428,710","266,943,522","78.00","78.50","77.10","77.50","-1.00","2,257",
"104/05/15","4,392,574","329,866,569","78.50","78.50","73.80","74.00","-3.50","3,107",
"104/05/18","2,572,705","191,591,403","74.10","75.50","73.50","75.20","+1.20","1,535",
"104/05/19","2,280,404","175,220,067","75.90","77.50","75.20","77.20","+2.00","1,711",
"104/05/20","1,931,717","150,529,926","77.50","78.50","77.20","78.00","+0.80","1,407",
"104/05/21","2,163,217","165,225,193","77.00","77.30","75.20","76.50","-1.50","1,671",
"104/05/22","1,506,532","115,724,762","76.50","77.30","76.50","76.90","+0.40","1,186",
"104/05/25","1,574,971","119,364,094","76.90","76.90","75.50","75.60","-1.30","974",
"104/05/26","2,165,778","162,319,769","75.90","76.20","74.40","75.20","-0.40","1,488",
"104/05/27","1,605,110","121,092,132","75.20","75.90","74.80","75.90","+0.70","966",
"104/05/28","1,987,471","151,669,196","75.90","76.70","75.90","76.00","+0.10","1,434",
"104/05/29","3,497,527","268,081,179","76.50","77.60","76.00","77.00","+1.00","1,680",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

