"10201る 1303 玭ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/01/02","5,575,253","315,462,940","56.60","56.80","55.70","56.60","+0.60","2,397",
"102/01/03","10,739,380","627,946,549","57.10","59.00","57.10","59.00","+2.40","5,014",
"102/01/04","16,265,265","971,638,565","58.50","60.40","57.60","60.00","+1.00","5,943",
"102/01/07","10,774,870","635,343,462","59.80","59.90","58.30","58.90","-1.10","3,693",
"102/01/08","5,765,992","335,850,412","58.10","58.80","57.90","58.50","-0.40","2,230",
"102/01/09","6,566,054","381,779,181","58.80","58.80","57.70","57.70","-0.80","2,736",
"102/01/10","12,308,196","727,530,275","58.50","60.00","58.20","58.90","+1.20","5,047",
"102/01/11","3,998,904","236,911,736","59.50","59.70","58.90","59.30","+0.40","1,916",
"102/01/14","5,060,950","295,652,126","58.80","59.40","57.50","59.40","+0.10","2,353",
"102/01/15","4,077,646","240,803,423","59.20","59.40","58.60","59.40"," 0.00","2,249",
"102/01/16","5,150,982","304,146,226","59.40","59.40","58.50","58.50","-0.90","2,627",
"102/01/17","8,389,563","495,625,024","59.30","59.30","58.10","58.80","+0.30","2,139",
"102/01/18","4,063,870","239,649,091","59.40","59.50","58.30","59.40","+0.60","1,613",
"102/01/21","3,175,023","186,897,024","59.40","59.40","58.40","58.80","-0.60","1,525",
"102/01/22","3,173,293","186,377,580","59.00","59.20","58.20","59.00","+0.20","1,409",
"102/01/23","3,226,973","190,675,107","59.20","59.30","58.70","59.30","+0.30","1,275",
"102/01/24","4,214,855","247,894,191","59.40","59.40","58.30","58.90","-0.40","1,910",
"102/01/25","8,017,684","462,025,572","58.20","58.50","56.50","58.10","-0.80","3,898",
"102/01/28","2,616,903","151,569,080","58.20","58.60","57.50","58.00","-0.10","1,112",
"102/01/29","3,203,713","186,143,731","58.00","58.60","57.80","58.60","+0.60","1,694",
"102/01/30","5,735,541","339,377,441","58.80","59.40","58.50","59.40","+0.80","2,375",
"102/01/31","6,782,865","403,899,408","58.90","60.00","58.70","60.00","+0.60","2,340",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

