"107年01月 2454 聯發科           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/01/02","2,537,800","737,884,500","293.00","293.50","289.00","291.50","-2.50","2,170",
"107/01/03","8,197,202","2,457,754,182","295.00","302.50","295.00","300.50","+9.00","5,380",
"107/01/04","6,783,498","2,045,161,886","301.00","307.00","298.00","307.00","+6.50","4,411",
"107/01/05","4,965,501","1,497,589,301","310.00","310.00","297.00","300.00","-7.00","4,032",
"107/01/08","4,142,031","1,246,085,238","304.00","306.00","296.00","298.00","-2.00","3,354",
"107/01/09","5,147,465","1,554,053,895","297.00","304.00","296.00","304.00","+6.00","3,812",
"107/01/10","6,851,283","2,102,171,284","304.50","311.00","302.00","309.50","+5.50","5,020",
"107/01/11","3,775,458","1,151,503,406","309.50","309.50","302.50","306.00","-3.50","2,780",
"107/01/12","5,579,414","1,729,514,122","309.00","311.50","307.00","309.50","+3.50","2,920",
"107/01/15","4,350,414","1,356,536,168","312.00","313.00","308.50","313.00","+3.50","3,003",
"107/01/16","4,648,847","1,447,447,827","311.00","314.00","309.00","312.00","-1.00","2,946",
"107/01/17","5,882,149","1,797,448,689","308.00","308.00","303.50","306.50","-5.50","3,952",
"107/01/18","8,801,766","2,783,065,628","308.50","321.50","307.00","319.50","+13.00","6,063",
"107/01/19","7,447,305","2,359,053,990","321.00","321.00","314.00","319.00","-0.50","4,572",
"107/01/22","5,556,851","1,752,790,673","317.00","319.00","312.00","319.00"," 0.00","4,000",
"107/01/23","10,574,361","3,387,271,687","318.50","323.50","317.00","318.00","-1.00","4,831",
"107/01/24","7,802,626","2,419,033,601","315.00","316.00","307.50","307.50","-10.50","5,143",
"107/01/25","9,112,131","2,830,608,640","308.00","317.00","305.50","305.50","-2.00","5,628",
"107/01/26","7,022,277","2,129,207,316","300.50","308.50","300.50","308.00","+2.50","4,107",
"107/01/29","4,417,172","1,369,854,976","314.00","314.00","307.00","308.00"," 0.00","2,971",
"107/01/30","6,988,505","2,106,321,000","305.50","305.50","298.50","299.00","-9.00","4,277",
"107/01/31","7,830,732","2,349,990,830","295.00","304.00","295.00","299.00"," 0.00","3,804",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

