"106年08月 1723 中碳             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/08/01","277,057","32,083,133","115.00","116.50","114.50","116.50","+2.00","238",
"106/08/02","146,838","17,045,122","116.50","116.50","115.50","116.50"," 0.00","150",
"106/08/03","120,105","13,925,680","116.50","116.50","115.50","115.50","-1.00","120",
"106/08/04","200,193","23,151,388","115.50","116.00","115.00","115.50"," 0.00","159",
"106/08/07","350,820","40,818,026","116.00","116.50","115.50","116.50","+1.00","299",
"106/08/08","463,778","54,383,026","117.00","118.00","116.00","117.50","+1.00","376",
"106/08/09","248,025","28,814,383","117.00","117.50","115.50","115.50","-2.00","196",
"106/08/10","507,923","58,114,677","115.50","115.50","114.00","114.00","-1.50","429",
"106/08/11","256,402","29,176,027","113.50","114.00","113.00","114.00"," 0.00","177",
"106/08/14","393,974","44,487,069","113.50","114.00","112.00","112.50","-1.50","309",
"106/08/15","285,468","32,247,643","112.50","113.50","112.50","112.50"," 0.00","238",
"106/08/16","237,955","26,725,915","113.00","113.00","112.00","113.00","+0.50","217",
"106/08/17","198,071","22,381,594","112.50","114.00","112.00","113.00"," 0.00","181",
"106/08/18","237,836","27,035,718","113.00","115.00","112.50","114.50","+1.50","232",
"106/08/21","432,303","50,100,648","114.50","117.50","114.50","115.50","+1.00","387",
"106/08/22","185,589","21,332,235","115.00","115.50","114.50","115.00","-0.50","201",
"106/08/23","238,043","27,467,488","114.50","116.00","114.50","115.00"," 0.00","189",
"106/08/24","180,804","20,840,854","115.00","116.00","114.50","115.50","+0.50","177",
"106/08/25","145,842","16,810,092","115.50","116.00","114.50","115.50"," 0.00","128",
"106/08/28","196,375","22,605,125","116.00","116.00","114.50","115.00","-0.50","178",
"106/08/29","142,191","16,400,465","115.00","116.00","114.50","115.00"," 0.00","117",
"106/08/30","210,585","24,157,775","115.00","115.00","114.50","114.50","-0.50","195",
"106/08/31","227,121","26,224,974","115.00","116.00","114.50","115.50","+1.00","195",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

