"107年02月 2379 瑞昱             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/02/01","1,856,842","215,696,588","116.50","117.00","115.50","116.00","-0.50","1,401",
"107/02/02","1,929,183","223,360,228","114.50","116.50","114.00","116.00"," 0.00","1,263",
"107/02/05","3,047,546","339,942,244","111.00","114.50","109.00","114.00","-2.00","1,776",
"107/02/06","5,786,601","629,138,198","110.00","110.50","106.50","108.00","-6.00","3,109",
"107/02/07","3,303,222","371,161,970","110.50","113.50","110.50","112.00","+4.00","2,050",
"107/02/08","2,476,252","279,613,728","112.00","114.00","111.00","113.00","+1.00","1,727",
"107/02/09","2,984,071","325,325,381","108.00","111.00","107.00","109.00","-4.00","2,010",
"107/02/12","1,653,852","183,066,424","109.00","112.00","109.00","111.00","+2.00","1,203",
"107/02/21","3,096,164","352,908,860","111.00","115.50","111.00","115.00","+4.00","2,045",
"107/02/22","2,605,053","292,671,452","113.00","113.50","111.00","112.50","-2.50","1,358",
"107/02/23","1,311,964","148,015,468","113.50","114.00","112.00","112.50"," 0.00","873",
"107/02/26","1,217,184","139,359,660","113.50","116.00","113.00","115.50","+3.00","877",
"107/02/27","3,533,036","414,346,140","117.00","119.00","116.00","116.00","+0.50","2,439",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

