"105年09月 2886 兆豐金           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/09/01","56,315,757","1,195,142,544","21.55","21.55","21.05","21.25","-0.35","15,825",
"105/09/02","32,275,263","679,539,359","21.30","21.50","21.30","21.40","+0.15","7,638",
"105/09/05","35,973,049","790,886,189","21.60","22.15","21.55","22.05","+0.65","8,145",
"105/09/06","24,503,348","541,359,928","22.10","22.20","22.00","22.15","+0.10","6,612",
"105/09/07","40,453,545","877,560,178","22.15","22.30","22.10","22.25","+0.10","8,092",
"105/09/08","47,386,705","1,062,397,918","22.25","22.65","22.10","22.60","+0.35","8,837",
"105/09/09","26,206,766","586,650,475","22.45","22.55","22.30","22.40","-0.20","5,712",
"105/09/10","11,392,530","252,132,573","22.10","22.30","22.00","22.15","-0.25","2,830",
"105/09/12","19,746,386","433,722,731","22.05","22.10","21.90","21.90","-0.25","5,019",
"105/09/13","25,777,668","568,009,496","21.95","22.15","21.85","22.05","+0.15","5,856",
"105/09/14","38,114,639","835,305,189","22.00","22.05","21.85","21.85","-0.20","5,254",
"105/09/19","23,921,807","534,029,797","21.90","22.50","21.90","22.45","+0.60","6,774",
"105/09/20","18,811,896","421,889,230","22.35","22.60","22.20","22.50","+0.05","4,592",
"105/09/21","15,824,034","354,913,465","22.50","22.50","22.35","22.50"," 0.00","5,332",
"105/09/22","14,921,065","332,575,204","22.55","22.60","22.15","22.30","-0.20","4,278",
"105/09/23","22,430,987","501,066,546","22.10","22.50","22.05","22.50","+0.20","5,449",
"105/09/26","21,376,667","474,836,522","22.45","22.45","22.10","22.20","-0.30","3,766",
"105/09/29","46,403,649","1,031,379,337","22.10","22.40","21.85","22.35","+0.15","8,183",
"105/09/30","20,171,607","446,260,135","22.20","22.30","22.05","22.05","-0.30","5,062",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

