"10402る 2412 い地筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","3,128,408","297,924,060","95.50","95.50","95.00","95.40","-0.10","2,033",
"104/02/03","5,503,993","524,238,794","95.40","95.50","95.00","95.50","+0.10","3,255",
"104/02/04","8,231,851","787,273,245","94.90","95.80","94.90","95.80","+0.30","4,106",
"104/02/05","7,261,178","695,889,981","95.90","96.00","95.50","96.00","+0.20","2,567",
"104/02/06","4,436,671","425,301,489","96.00","96.00","95.60","96.00"," 0.00","2,412",
"104/02/09","4,863,418","464,931,421","96.00","96.00","95.10","95.60","-0.40","2,369",
"104/02/10","5,321,712","510,047,494","95.40","96.00","95.40","96.00","+0.40","2,814",
"104/02/11","6,999,588","671,607,167","96.00","96.00","95.70","96.00"," 0.00","3,906",
"104/02/12","11,208,069","1,079,420,624","96.00","96.50","95.90","96.50","+0.50","3,959",
"104/02/13","11,848,867","1,147,201,836","96.30","97.00","96.30","96.90","+0.40","4,696",
"104/02/24","24,499,904","2,405,475,883","97.00","98.80","97.00","98.60","+1.70","11,589",
"104/02/25","19,397,894","1,913,295,377","98.60","98.90","98.30","98.90","+0.30","8,265",
"104/02/26","11,698,674","1,149,892,896","98.80","98.80","98.10","98.20","-0.70","6,187",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

