"10005る 5522 环动             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/05/03","1,423,028","93,731,450","65.80","66.20","65.30","66.20","+0.90","997",
"100/05/04","1,059,140","70,397,610","66.30","67.20","65.70","66.40","+0.20","667",
"100/05/05","958,401","63,652,206","66.50","66.70","66.20","66.50","+0.10","633",
"100/05/06","3,604,325","245,976,893","66.60","68.80","66.50","68.60","+2.10","1,801",
"100/05/09","1,995,469","138,007,677","69.50","69.60","68.10","68.20","-0.40","1,147",
"100/05/10","743,813","50,383,917","67.20","68.00","67.20","67.80","-0.40","433",
"100/05/11","1,281,791","87,406,066","67.80","68.50","67.50","68.50","+0.70","631",
"100/05/12","1,234,863","83,806,164","67.50","68.50","67.50","67.80","-0.70","461",
"100/05/13","1,129,124","76,219,932","67.00","68.10","66.50","67.60","-0.20","705",
"100/05/16","1,189,777","80,663,590","68.00","68.00","67.30","67.60"," 0.00","607",
"100/05/17","714,650","48,013,809","67.60","67.90","66.80","66.80","-0.80","400",
"100/05/18","477,500","32,191,249","66.80","67.70","66.80","67.10","+0.30","319",
"100/05/19","549,619","37,095,673","67.30","68.00","67.00","67.00","-0.10","358",
"100/05/20","1,017,391","67,995,738","67.90","67.90","66.30","66.40","-0.60","510",
"100/05/23","1,080,125","71,999,950","67.10","67.10","66.40","66.40"," 0.00","626",
"100/05/24","1,401,185","94,571,820","66.90","68.20","66.50","67.90","+1.50","749",
"100/05/25","1,326,788","90,103,912","68.10","68.70","67.00","68.20","+0.30","934",
"100/05/26","740,484","50,372,913","68.90","68.90","67.80","67.80","-0.40","427",
"100/05/27","1,981,440","135,536,020","68.80","70.00","67.50","67.50","-0.30","1,228",
"100/05/30","1,021,307","68,956,613","67.50","68.50","67.20","67.20","-0.30","569",
"100/05/31","1,480,992","101,343,950","68.00","69.00","67.50","69.00","+1.80","811",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

