"10403る 1710 狥羛             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","3,103,951","86,504,382","28.65","28.65","27.65","27.80","-0.65","1,250",
"104/03/03","2,077,766","57,221,135","27.80","27.95","27.35","27.55","-0.25","890",
"104/03/04","2,121,255","58,299,266","27.70","27.80","27.25","27.70","+0.15","879",
"104/03/05","2,289,617","64,853,383","27.70","28.65","27.70","28.55","+0.85","1,264",
"104/03/06","862,220","24,555,333","28.35","28.60","28.35","28.35","-0.20","482",
"104/03/09","938,898","26,914,254","28.55","28.85","28.35","28.45","+0.10","576",
"104/03/10","602,991","17,243,990","28.45","28.70","28.45","28.65","+0.20","458",
"104/03/11","753,726","21,481,290","28.65","28.70","28.30","28.50","-0.15","566",
"104/03/12","2,137,337","61,712,677","28.70","29.10","28.55","29.05","+0.55","1,440",
"104/03/13","665,793","19,268,642","29.05","29.05","28.85","28.95","-0.10","484",
"104/03/16","597,515","17,270,075","29.00","29.10","28.70","28.85","-0.10","331",
"104/03/17","953,402","27,417,406","28.75","29.00","28.35","28.35","-0.50","618",
"104/03/18","1,150,850","32,516,300","28.35","28.55","28.10","28.10","-0.25","655",
"104/03/19","649,103","18,340,649","28.20","28.45","28.15","28.40","+0.30","427",
"104/03/20","859,547","24,108,466","28.40","28.40","27.85","28.10","-0.30","541",
"104/03/23","610,821","17,144,218","28.10","28.30","27.90","28.00","-0.10","412",
"104/03/24","1,286,769","36,061,296","27.95","28.25","27.85","28.00"," 0.00","672",
"104/03/25","4,950,076","142,778,661","28.00","29.90","27.95","28.05","+0.05","2,278",
"104/03/26","3,689,131","103,502,699","28.10","28.90","27.80","28.00","-0.05","1,250",
"104/03/27","1,142,508","32,295,294","28.00","28.70","28.00","28.20","+0.20","652",
"104/03/30","1,538,554","43,113,812","28.30","28.40","27.75","27.75","-0.45","766",
"104/03/31","1,555,717","43,156,432","27.90","28.20","27.55","27.60","-0.15","861",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

