"10404る 3045 芖           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","2,482,966","271,677,274","110.00","110.00","109.00","109.00","-0.50","1,284",
"104/04/02","3,454,953","381,097,330","109.00","111.00","109.00","111.00","+2.00","1,250",
"104/04/07","3,765,587","412,663,570","110.50","111.00","109.00","110.00","-1.00","1,267",
"104/04/08","2,493,540","271,404,085","109.50","110.00","108.00","108.00","-2.00","1,380",
"104/04/09","1,993,761","218,535,210","108.00","110.50","108.00","110.50","+2.50","1,038",
"104/04/10","3,885,603","423,709,227","111.00","111.00","108.00","108.00","-2.50","1,339",
"104/04/13","2,841,348","312,788,780","108.50","110.50","108.50","110.50","+2.50","1,310",
"104/04/14","6,275,912","689,534,820","110.50","111.00","109.00","109.00","-1.50","1,599",
"104/04/15","14,959,253","1,584,799,818","108.50","109.00","104.00","104.50","-4.50","4,694",
"104/04/16","9,462,692","987,068,160","104.50","105.50","102.50","104.00","-0.50","3,668",
"104/04/17","6,329,578","656,326,898","104.00","104.50","102.50","103.50","-0.50","2,979",
"104/04/20","2,889,443","300,029,288","103.00","104.50","103.00","103.50"," 0.00","1,415",
"104/04/21","2,278,368","238,323,008","103.50","106.00","103.00","106.00","+2.50","1,047",
"104/04/22","4,249,177","452,986,762","106.50","107.50","105.00","106.50","+0.50","1,537",
"104/04/23","3,417,262","368,699,163","107.50","109.00","106.50","108.00","+1.50","2,008",
"104/04/24","8,643,382","947,929,601","108.00","110.00","108.00","109.50","+1.50","2,231",
"104/04/27","2,798,491","304,704,019","108.00","110.00","108.00","109.50"," 0.00","1,685",
"104/04/28","2,377,427","258,559,116","109.50","109.50","108.00","109.00","-0.50","1,344",
"104/04/29","2,786,526","301,980,808","108.00","109.50","107.50","108.50","-0.50","1,353",
"104/04/30","3,468,009","374,533,972","109.00","109.50","107.00","108.00","-0.50","1,293",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

