"101年10月 2451 創見             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"101/10/01","147,741","11,634,094","78.90","79.00","78.50","78.90","-0.40","116",
"101/10/02","169,263","13,379,223","79.10","79.30","78.60","79.30","+0.40","145",
"101/10/03","1,081,511","87,295,635","79.80","81.40","79.40","81.30","+2.00","814",
"101/10/04","843,284","68,645,928","81.40","82.00","80.70","81.50","+0.20","572",
"101/10/05","692,131","56,423,074","81.50","81.90","81.00","81.80","+0.30","544",
"101/10/08","789,150","63,731,050","81.50","82.00","80.10","81.30","-0.50","557",
"101/10/09","252,870","20,437,648","80.90","81.30","80.40","80.90","-0.40","209",
"101/10/11","238,983","19,041,558","79.40","80.30","79.40","79.40","-1.50","176",
"101/10/12","182,611","14,514,182","80.10","80.10","79.20","79.20","-0.20","152",
"101/10/15","159,733","12,552,299","79.30","79.30","78.10","78.40","-0.80","120",
"101/10/16","183,428","14,404,038","78.40","79.10","78.30","78.40"," 0.00","166",
"101/10/17","405,062","31,989,511","78.60","80.00","78.20","78.20","-0.20","328",
"101/10/18","165,641","12,985,421","78.30","78.80","78.00","78.20"," 0.00","153",
"101/10/19","353,096","27,532,940","78.20","78.60","77.60","77.90","-0.30","287",
"101/10/22","453,845","35,169,754","77.10","77.90","77.10","77.80","-0.10","301",
"101/10/23","708,276","54,855,853","77.60","78.50","77.00","78.50","+0.70","461",
"101/10/24","531,757","41,022,890","77.70","77.70","76.80","77.10","-1.40","387",
"101/10/25","689,221","52,600,049","77.00","77.20","76.00","76.10","-1.00","533",
"101/10/26","1,023,837","78,676,528","78.00","78.00","76.30","76.50","+0.40","640",
"101/10/29","967,417","72,324,075","77.00","77.00","73.30","73.90","-2.60","672",
"101/10/30","720,728","53,404,904","74.10","75.60","73.60","74.60","+0.70","486",
"101/10/31","871,122","64,247,100","75.10","75.10","73.40","73.50","-1.10","571",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

