"107年01月 2382 廣達             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/01/02","2,783,538","171,995,556","62.00","62.10","61.50","61.90"," 0.00","1,524",
"107/01/03","12,171,169","758,604,953","62.00","63.00","61.50","62.60","+0.70","4,401",
"107/01/04","8,196,231","513,850,452","62.60","63.00","62.20","62.90","+0.30","2,939",
"107/01/05","7,424,266","461,150,392","63.00","63.00","61.70","61.80","-1.10","3,247",
"107/01/08","3,713,980","231,319,734","61.80","62.60","61.80","62.60","+0.80","2,044",
"107/01/09","10,794,847","662,972,914","62.40","62.50","60.90","61.50","-1.10","4,462",
"107/01/10","8,044,295","496,623,653","61.50","62.10","61.40","61.90","+0.40","3,149",
"107/01/11","6,888,073","424,365,726","61.90","62.10","61.10","62.10","+0.20","2,668",
"107/01/12","4,535,207","281,956,110","62.10","62.40","62.00","62.20","+0.10","2,499",
"107/01/15","4,302,663","269,305,460","62.40","62.80","62.30","62.80","+0.60","2,198",
"107/01/16","4,954,355","312,576,490","62.80","63.50","62.50","63.40","+0.60","2,528",
"107/01/17","6,885,562","436,726,684","63.40","64.10","63.00","63.70","+0.30","3,542",
"107/01/18","7,849,540","506,811,367","64.20","65.00","63.70","64.60","+0.90","4,193",
"107/01/19","7,183,544","465,188,339","64.60","65.10","64.00","65.00","+0.40","3,534",
"107/01/22","6,335,442","410,302,732","65.00","65.10","64.30","65.00"," 0.00","3,178",
"107/01/23","6,758,455","435,604,855","65.00","65.00","64.00","64.20","-0.80","3,368",
"107/01/24","6,613,805","422,742,969","64.10","64.20","63.50","64.20"," 0.00","3,146",
"107/01/25","7,398,080","478,158,481","64.00","65.20","63.70","64.90","+0.70","3,670",
"107/01/26","7,907,843","509,388,779","65.00","65.00","64.00","64.40","-0.50","3,869",
"107/01/29","6,522,070","419,671,099","64.80","64.80","64.00","64.50","+0.10","2,401",
"107/01/30","5,360,545","345,184,780","64.50","65.00","63.70","63.70","-0.80","3,016",
"107/01/31","7,216,743","459,008,842","63.60","64.20","62.80","63.50","-0.20","3,677",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

